EndYear;Rk;G;Date;Years;Days;Age;Tm;Home;Opp;Win;Diff;GS;MP;FG;FGA;FG_PCT;3P;3PA;3P_PCT;FT;FTA;FT_PCT;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc
1990;6;6;11/11/1989;26;267;2673100616;CHI;1;SEA;1;7;1;34;8;15;533;1;2;5;8;9;889;0;4;4;6;3;1;4;4;25;208
1990;7;7;11/14/1989;26;270;2673921971;CHI;0;SAC;1;2;1;40;11;25;44;1;1;1;4;8;5;6;7;13;7;2;0;4;2;27;207
1990;8;8;11/15/1989;26;271;2674195756;CHI;0;UTA;0;-1;1;38;12;26;462;0;3;0;16;19;842;1;9;10;3;1;0;2;3;40;287
1990;9;9;11/18/1989;26;274;2675017112;CHI;0;SEA;0;-9;1;39;12;26;462;3;8;375;5;7;714;3;3;6;7;1;0;2;3;32;235
1990;10;10;11/21/1989;26;277;2675838467;CHI;0;POR;0;-11;1;36;5;13;385;1;3;333;5;6;833;0;0;0;7;2;0;4;1;16;11
1990;11;11;11/22/1989;26;278;2676112252;CHI;0;PHO;1;5;1;44;12;30;4;1;3;333;9;10;9;2;5;7;7;2;0;2;2;34;244
1990;12;12;11/25/1989;26;281;2676933607;CHI;0;GSW;1;13;1;41;12;29;414;1;5;2;4;5;8;6;8;14;9;3;0;3;3;29;248
1990;13;13;11/26/1989;26;282;2677207392;CHI;0;LAC;0;-24;1;33;9;18;5;1;2;5;7;10;7;3;4;7;4;2;2;7;3;26;171
1990;14;14;11/28/1989;26;284;2677754962;CHI;1;ATL;1;15;1;39;8;15;533;0;0;0;6;6;1;0;9;9;13;3;0;4;4;22;239
1990;15;15;12/2/1989;26;288;2678850103;CHI;0;MIA;1;7;1;36;11;16;688;0;0;0;14;15;933;2;3;5;7;0;1;5;4;36;301
1990;16;16;12/5/1989;26;291;2679671458;CHI;1;DEN;1;20;1;33;15;27;556;0;1;0;5;5;1;8;9;17;7;1;1;1;0;35;36
1990;17;17;12/8/1989;26;294;2680492813;CHI;0;IND;0;-2;1;46;14;25;56;1;3;333;7;9;778;0;8;8;10;4;1;4;4;36;318
1990;18;18;12/9/1989;26;295;2680766598;CHI;1;PHI;1;20;1;36;13;21;619;3;6;5;0;0;;0;9;9;9;1;0;1;3;29;273
1990;19;19;12/12/1989;26;298;2681587953;CHI;1;DAL;1;8;1;41;18;29;621;2;2;1;3;4;75;1;6;7;7;2;1;2;1;41;352
1990;20;20;12/14/1989;26;300;2682135524;CHI;1;ORL;1;11;1;25;14;20;7;3;3;1;7;9;778;2;5;7;5;2;0;1;2;38;354
1990;21;21;12/16/1989;26;302;2682683094;CHI;1;CHH;1;11;1;41;13;28;464;0;1;0;7;10;7;2;7;9;7;2;2;0;2;33;284
1990;22;22;12/19/1989;26;305;2683504449;CHI;1;LAL;1;10;1;44;15;29;517;2;4;5;5;5;1;0;7;7;5;2;1;7;1;37;236
1990;23;23;12/20/1989;26;306;2683778234;CHI;0;ORL;0;-1;1;45;20;37;541;2;3;667;10;10;1;1;4;5;7;4;0;3;3;52;407
1990;24;24;12/22/1989;26;308;2684325804;CHI;0;ATL;1;12;1;32;10;17;588;2;3;667;7;8;875;0;4;4;4;2;0;4;4;29;211
1990;25;25;12/23/1989;26;309;2684599589;CHI;0;PHI;0;-27;1;30;5;13;385;0;1;0;6;6;1;1;3;4;6;2;0;4;2;16;119
1990;26;26;12/26/1989;26;312;2685420945;CHI;1;MIN;1;13;1;35;12;17;706;3;5;6;1;2;5;1;1;2;4;4;1;3;4;28;244
1990;27;27;12/29/1989;26;315;26862423;CHI;1;SAS;1;4;1;42;10;26;385;1;2;5;13;15;867;1;4;5;7;3;0;4;4;34;232
1990;28;28;12/30/1989;26;316;2686516085;CHI;0;WSB;1;5;1;43;13;26;5;0;2;0;2;2;1;1;6;7;10;4;3;3;4;28;26
1990;29;29;1/3/1990;26;320;2687611225;CHI;0;CLE;1;6;1;46;15;32;469;0;3;0;8;9;889;1;7;8;8;4;0;1;4;38;31
1990;30;30;1/5/1990;26;322;2688158795;CHI;1;ORL;1;11;1;41;19;31;613;2;5;4;3;3;1;0;4;4;6;4;0;3;4;43;337
1990;31;31;1/6/1990;26;323;268843258;CHI;0;MIL;0;-7;1;41;13;23;565;3;7;429;6;7;857;1;8;9;5;5;1;6;3;35;288
1990;32;32;1/9/1990;26;326;2689253936;CHI;0;DET;0;-10;1;34;6;17;353;1;3;333;3;4;75;3;5;8;5;2;1;4;2;16;111
1990;33;33;1/10/1990;26;327;2689527721;CHI;0;IND;0;-7;1;42;13;30;433;1;3;333;8;8;1;2;5;7;5;2;1;2;0;35;263
1990;34;34;1/12/1990;26;329;2690075291;CHI;0;CHH;1;12;1;40;19;28;679;0;1;0;7;9;778;2;2;4;6;1;0;2;4;45;358
1990;35;35;1/13/1990;26;330;2690349076;CHI;1;LAC;1;6;1;34;11;21;524;2;4;5;4;6;667;0;5;5;10;4;0;0;1;28;29
1990;36;36;1/15/1990;26;332;2690896646;CHI;0;NYK;0;-3;1;42;9;24;375;0;2;0;8;9;889;1;3;4;8;3;0;5;3;26;164
1990;37;37;1/18/1990;26;335;2691718001;CHI;1;GSW;1;25;1;33;17;30;567;7;12;583;3;3;1;3;9;12;8;1;2;2;3;44;394
1990;38;38;1/19/1990;26;336;2691991786;CHI;0;ATL;1;8;1;40;12;24;5;0;3;0;12;16;75;3;6;9;3;7;0;7;1;36;28
1990;39;39;1/21/1990;26;338;2692539357;CHI;1;NYK;1;8;1;41;10;17;588;4;5;8;18;20;9;1;9;10;7;4;2;4;4;42;414
1990;40;40;1/23/1990;26;340;2693086927;CHI;1;DET;0;-12;1;45;11;31;355;1;6;167;9;11;818;2;4;6;2;2;1;4;5;32;146
1990;41;41;1/26/1990;26;343;2693908282;CHI;0;PHI;0;-11;1;42;12;27;444;0;2;0;7;9;778;2;3;5;11;2;0;1;3;31;259
1990;42;42;1/27/1990;26;344;2694182067;CHI;1;NJN;1;3;1;35;15;25;6;1;3;333;8;8;1;2;5;7;4;4;0;3;3;39;33
1990;43;43;1/29/1990;26;346;2694729637;CHI;1;ATL;1;10;1;30;7;14;5;0;2;0;2;3;667;2;5;7;9;1;1;4;2;16;147
1990;44;44;2/1/1990;26;349;2695550992;CHI;0;HOU;0;-27;1;38;16;31;516;0;2;0;3;4;75;2;4;6;5;2;0;3;0;35;244
1990;45;45;2/3/1990;26;351;2696098563;CHI;0;SAS;0;-1;1;46;17;32;531;2;4;5;8;8;1;3;0;3;5;2;0;3;3;44;318
1990;46;46;2/7/1990;26;355;2697193703;CHI;0;LAL;0;-18;1;40;12;21;571;0;1;0;8;12;667;0;4;4;4;0;1;8;3;32;16
1990;47;47;2/8/1990;26;356;2697467488;CHI;0;DEN;0;-25;1;37;5;18;278;1;2;5;4;6;667;0;1;1;8;1;1;4;2;15;64
1990;48;48;2/13/1990;26;361;2698836413;CHI;0;MIA;1;12;1;40;8;16;5;0;1;0;10;11;909;1;3;4;6;3;0;3;4;26;218
1990;49;49;2/14/1990;26;362;2699110198;CHI;0;ORL;0;-6;1;47;21;43;488;0;2;0;7;10;7;1;6;7;2;0;1;0;1;49;303
1990;50;50;2/16/1990;26;364;2699657769;CHI;1;MIA;1;14;1;31;10;14;714;1;2;5;5;6;833;0;3;3;4;2;0;5;2;26;197
1990;51;51;2/18/1990;27;1;2700273785;CHI;0;MIL;1;23;1;36;15;26;577;0;2;0;9;10;9;1;2;3;4;2;1;0;4;39;316
1990;52;52;2/19/1990;27;2;270054757;CHI;1;HOU;1;5;1;42;11;25;44;0;0;0;8;9;889;2;4;6;9;2;0;5;3;30;212
1990;53;53;2/23/1990;27;6;270164271;CHI;1;POR;1;11;1;35;12;25;48;2;2;1;9;10;9;2;8;10;10;1;0;6;4;35;261
1990;54;54;2/25/1990;27;8;2702190281;CHI;0;NJN;1;1;1;44;12;24;5;0;1;0;8;9;889;1;7;8;8;2;2;5;4;32;248
1990;55;55;2/27/1990;27;10;2702737851;CHI;1;MIL;1;10;1;41;13;25;52;0;1;0;17;19;895;2;4;6;6;3;0;3;4;43;351
1990;56;56;3/2/1990;27;13;2703559206;CHI;1;NJN;1;21;1;31;8;12;667;2;4;5;5;6;833;0;4;4;4;1;2;0;2;23;23
1990;57;57;3/4/1990;27;15;2704106776;CHI;0;BOS;1;4;1;40;11;23;478;1;1;1;13;15;867;0;6;6;11;4;0;2;4;36;334
1990;58;58;3/6/1990;27;17;2704654346;CHI;0;MIL;1;9;1;37;14;26;538;2;4;5;5;6;833;2;6;8;6;4;0;2;5;35;294
1990;59;59;3/8/1990;27;19;2705201916;CHI;1;UTA;0;-4;1;47;12;29;414;0;6;0;19;22;864;5;2;7;4;7;0;3;5;43;352
1990;60;60;3/10/1990;27;21;2705749487;CHI;1;IND;1;12;1;39;17;27;63;1;2;5;10;10;1;2;5;7;3;5;1;2;5;45;396
1990;61;61;3/13/1990;27;24;2706570842;CHI;0;NYK;1;3;1;42;11;19;579;1;3;333;11;12;917;2;6;8;7;1;1;4;2;34;297
1990;62;62;3/16/1990;27;27;2707392197;CHI;1;DET;0;-25;1;41;8;17;471;3;5;6;1;3;333;0;8;8;7;1;0;3;3;20;146
1990;63;63;3/17/1990;27;28;2707665982;CHI;1;PHI;1;5;1;39;13;21;619;3;6;5;3;4;75;2;6;8;10;2;1;2;2;32;322
1990;64;64;3/20/1990;27;31;2708487337;CHI;1;WSB;1;25;1;39;8;19;421;1;2;5;4;4;1;3;5;8;5;2;2;3;2;21;176
1990;65;65;3/21/1990;27;32;2708761123;CHI;0;ATL;1;10;1;38;10;20;5;0;2;0;7;9;778;2;2;4;6;5;0;1;2;27;256
1990;66;66;3/23/1990;27;34;2709308693;CHI;1;CLE;1;7;1;40;18;32;563;0;3;0;5;6;833;2;4;6;5;5;1;3;1;41;338
1990;67;67;3/24/1990;27;35;2709582478;CHI;1;SAC;0;-3;1;39;16;28;571;2;3;667;9;10;9;1;4;5;6;5;0;1;3;43;383
1990;68;68;3/26/1990;27;37;2710130048;CHI;1;PHO;1;29;1;28;14;24;583;0;1;0;0;0;;4;8;12;5;6;0;2;0;28;295
1990;69;69;3/28/1990;27;39;2710677618;CHI;0;CLE;1;4;1;50;23;37;622;2;6;333;21;23;913;7;11;18;6;4;1;2;5;69;646
1990;70;70;3/30/1990;27;41;2711225188;CHI;1;NYK;1;1;1;45;20;34;588;1;3;333;8;9;889;1;11;12;4;5;2;2;3;49;428
1990;71;71;4/1/1990;27;43;2711772758;CHI;1;MIA;1;8;1;41;20;29;69;1;2;5;6;9;667;2;4;6;7;3;3;5;2;47;403
1990;72;72;4/3/1990;27;45;2712320329;CHI;1;IND;1;7;1;44;8;19;421;1;4;25;12;12;1;1;3;4;10;0;2;0;4;29;273
1990;73;73;4/5/1990;27;47;2712867899;CHI;1;ORL;1;7;1;39;14;23;609;2;6;333;8;10;8;1;6;7;3;4;1;2;2;38;332
1990;74;74;4/7/1990;27;49;2713415469;CHI;0;DAL;1;1;1;40;15;26;577;3;5;6;10;13;769;2;1;3;4;2;1;0;3;43;356
1990;75;75;4/11/1990;27;53;2714510609;CHI;1;CLE;1;21;1;31;9;15;6;1;4;25;3;4;75;1;4;5;7;3;1;2;5;22;212
1990;76;76;4/13/1990;27;55;2715058179;CHI;1;MIL;1;10;1;39;10;16;625;1;4;25;5;6;833;1;5;6;10;8;2;4;3;26;318
1990;77;77;4/14/1990;27;56;2715331964;CHI;0;WSB;0;-10;1;37;10;21;476;1;2;5;0;1;0;1;2;3;5;1;0;2;4;21;121
1990;78;78;4/16/1990;27;58;2715879535;CHI;0;IND;0;-9;1;45;11;24;458;0;2;0;1;2;5;3;4;7;6;4;0;6;5;23;137
1990;79;79;4/17/1990;27;59;271615332;CHI;1;BOS;1;6;1;36;13;24;542;2;3;667;7;8;875;1;10;11;6;2;1;6;3;35;264
1990;80;80;4/19/1990;27;61;271670089;CHI;1;WSB;1;3;1;36;12;26;462;2;5;4;6;6;1;3;3;6;7;5;1;3;4;32;276
1990;81;81;4/20/1990;27;62;2716974675;CHI;0;BOS;0;-4;1;35;21;29;724;0;2;0;3;3;1;1;7;8;9;3;0;3;5;45;402
1990;82;82;4/22/1990;27;64;2717522245;CHI;0;DET;0;-5;1;37;10;23;435;1;3;333;1;2;5;3;7;10;4;2;0;2;3;22;153
1991;1;1;11/2/1990;27;258;277063655;CHI;1;PHI;0;-8;1;34;14;24;583;1;3;333;5;5;1;3;2;5;7;7;0;5;4;34;308
1991;2;2;11/3/1990;27;259;2770910335;CHI;0;WSB;0;-1;1;46;11;22;5;0;0;0;6;9;667;4;6;10;1;1;0;2;2;28;193
1991;3;3;11/6/1990;27;262;2771731691;CHI;1;BOS;0;-2;1;45;14;28;5;0;1;0;5;6;833;3;5;8;12;3;0;2;4;33;30
1991;4;4;11/7/1990;27;263;2772005476;CHI;0;MIN;1;5;1;39;7;14;5;0;0;0;3;5;6;2;3;5;6;0;1;1;5;17;134
1991;5;5;11/9/1990;27;265;2772553046;CHI;0;BOS;1;20;1;34;17;25;68;0;1;0;7;8;875;1;4;5;6;2;0;3;3;41;338
1991;6;6;11/10/1990;27;266;2772826831;CHI;1;CHH;1;19;1;36;8;15;533;0;0;0;7;8;875;1;5;6;8;3;0;3;1;23;227
1991;7;7;11/13/1990;27;269;2773648186;CHI;0;UTA;1;2;1;38;10;22;455;1;1;1;8;10;8;3;8;11;5;1;2;1;1;29;258
1991;8;8;11/15/1990;27;271;2774195756;CHI;0;GSW;0;-10;1;38;6;12;5;0;1;0;2;3;667;2;6;8;6;1;1;2;4;14;131
1991;9;9;11/17/1990;27;273;2774743326;CHI;0;SEA;1;21;1;27;13;20;65;0;0;0;7;8;875;1;3;4;3;7;1;1;0;33;342
1991;10;10;11/18/1990;27;274;2775017112;CHI;0;POR;0;-13;1;41;12;25;48;0;2;0;5;6;833;0;5;5;7;1;1;2;4;29;204
1991;11;11;11/21/1990;27;277;2775838467;CHI;0;PHO;0;-2;1;40;15;32;469;0;0;0;4;4;1;0;4;4;4;4;0;3;1;34;222
1991;12;12;11/23/1990;27;279;2776386037;CHI;0;LAC;1;8;1;31;5;12;417;0;0;0;4;4;1;3;3;6;7;3;0;2;3;14;153
1991;13;13;11/24/1990;27;280;2776659822;CHI;0;DEN;1;6;1;40;14;24;583;0;0;0;10;10;1;1;6;7;12;3;1;3;3;38;372
1991;14;14;11/28/1990;27;284;2777754962;CHI;1;WSB;1;24;1;27;11;15;733;0;0;0;2;3;667;0;2;2;7;3;1;1;2;24;249
1991;15;15;11/30/1990;27;286;2778302533;CHI;1;IND;1;29;1;33;15;19;789;0;0;0;7;9;778;1;4;5;3;2;2;1;4;37;337
1991;16;16;12/1/1990;27;287;2778576318;CHI;0;CLE;1;35;1;30;13;18;722;1;1;1;5;6;833;0;2;2;4;2;0;1;2;32;278
1991;17;17;12/4/1990;27;290;2779397673;CHI;1;PHO;1;28;1;35;12;22;545;0;0;0;3;3;1;1;3;4;7;0;1;2;5;27;196
1991;18;18;12/7/1990;27;293;2780219028;CHI;1;NYK;1;10;1;39;14;25;56;0;2;0;5;7;714;4;3;7;9;8;1;2;3;33;358
1991;19;19;12/8/1990;27;294;2780492813;CHI;1;POR;0;-8;1;40;16;28;571;0;2;0;3;4;75;0;6;6;3;2;2;5;3;35;225
1991;20;20;12/11/1990;27;297;2781314168;CHI;0;MIL;0;-12;1;39;13;23;565;0;0;0;5;7;714;0;4;4;5;3;1;4;2;31;229
1991;21;21;12/14/1990;27;300;2782135524;CHI;1;LAC;1;40;1;30;8;15;533;0;0;0;4;6;667;2;6;8;8;1;2;3;3;20;189
1991;22;22;12/15/1990;27;301;2782409309;CHI;1;CLE;1;18;1;27;11;17;647;0;0;0;2;2;1;5;4;9;6;5;3;2;1;24;301
1991;23;23;12/18/1990;27;304;2783230664;CHI;1;MIA;1;9;1;36;14;22;636;0;0;0;11;12;917;3;6;9;6;6;2;2;2;39;415
1991;24;24;12/19/1990;27;305;2783504449;CHI;0;DET;0;-21;1;37;13;22;591;0;1;0;7;7;1;3;2;5;6;1;0;1;2;33;289
1991;25;25;12/21/1990;27;307;2784052019;CHI;1;LAL;1;11;1;44;14;30;467;0;2;0;5;6;833;8;7;15;9;2;1;1;3;33;317
1991;26;26;12/22/1990;27;308;2784325804;CHI;1;IND;1;10;1;34;10;20;5;0;0;0;9;12;75;2;5;7;5;0;2;2;4;29;22
1991;27;27;12/25/1990;27;311;2785147159;CHI;1;DET;1;12;1;43;14;23;609;1;1;1;8;10;8;3;5;8;3;3;2;3;5;37;308
1991;28;28;12/27/1990;27;313;278569473;CHI;1;GSW;1;15;1;34;17;25;68;1;2;5;7;7;1;1;13;14;7;3;1;1;3;42;423
1991;29;29;12/29/1990;27;315;27862423;CHI;1;SEA;1;25;1;37;10;24;417;0;2;0;11;11;1;3;7;10;4;4;0;2;2;31;264
1991;30;30;1/3/1991;27;320;2787611225;CHI;0;HOU;0;-22;1;33;13;22;591;0;0;0;6;7;857;0;3;3;7;3;1;4;2;32;261
1991;31;31;1/5/1991;27;322;2788158795;CHI;1;CLE;1;16;1;37;12;26;462;0;0;0;6;7;857;1;2;3;4;4;3;3;4;30;218
1991;32;32;1/8/1991;27;325;2788980151;CHI;1;NJN;1;9;1;32;18;28;643;1;1;1;4;5;8;2;4;6;4;2;2;1;1;41;356
1991;33;33;1/9/1991;27;326;2789253936;CHI;0;PHI;1;8;1;41;16;27;593;0;1;0;8;11;727;0;4;4;9;0;1;1;3;40;323
1991;34;34;1/11/1991;27;328;2789801506;CHI;1;ATL;1;3;1;42;12;23;522;0;1;0;7;7;1;0;6;6;6;2;1;5;4;31;218
1991;35;35;1/12/1991;27;329;2790075291;CHI;0;CHH;1;11;1;38;11;21;524;0;0;0;11;13;846;3;0;3;3;2;0;5;4;33;215
1991;36;36;1/14/1991;27;331;2790622861;CHI;1;MIL;1;13;1;45;13;27;481;1;3;333;7;7;1;1;9;10;9;3;2;2;5;34;304
1991;37;37;1/16/1991;27;333;2791170431;CHI;0;ORL;1;11;1;38;11;27;407;0;0;0;7;8;875;0;4;4;4;3;1;2;5;29;178
1991;38;38;1/18/1991;27;335;2791718001;CHI;0;ATL;0;-9;1;41;13;28;464;0;1;0;4;4;1;0;7;7;8;3;0;4;2;30;215
1991;39;39;1/21/1991;27;338;2792539357;CHI;0;MIA;1;11;1;39;17;28;607;0;2;0;3;5;6;1;5;6;5;3;1;3;1;37;294
1991;40;40;1/23/1991;27;340;2793086927;CHI;0;NJN;0;-4;1;41;9;23;391;1;1;1;16;19;842;4;2;6;5;4;0;2;4;35;286
1991;41;41;1/25/1991;27;342;2793634497;CHI;1;MIA;1;21;1;28;10;14;714;3;3;1;3;4;75;0;3;3;2;6;0;3;2;26;243
1991;42;42;1/31/1991;27;348;2795277207;CHI;0;SAS;0;-4;1;39;9;22;409;1;1;1;17;18;944;0;3;3;3;3;0;3;6;36;244
1991;43;43;2/1/1991;27;349;2795550992;CHI;0;DAL;1;11;1;38;10;18;556;0;0;0;11;16;688;1;5;6;8;2;0;2;0;31;282
1991;44;44;2/3/1991;27;351;2796098563;CHI;0;LAL;0;-13;1;40;10;22;455;0;0;0;3;3;1;1;6;7;9;6;1;2;1;23;247
1991;45;45;2/4/1991;27;352;2796372348;CHI;0;SAC;1;11;1;33;7;14;5;0;0;0;10;11;909;1;1;2;5;2;0;3;4;24;185
1991;46;46;2/7/1991;27;355;2797193703;CHI;0;DET;1;2;1;41;10;21;476;0;2;0;10;12;833;1;8;9;3;0;2;2;1;30;227
1991;47;47;2/12/1991;27;360;2798562628;CHI;1;ATL;1;9;1;37;12;22;545;1;2;5;7;9;778;0;4;4;7;2;2;3;2;32;263
1991;48;48;2/14/1991;27;362;2799110198;CHI;0;NYK;1;10;1;36;13;20;65;1;2;5;2;2;1;0;2;2;3;2;3;0;2;29;262
1991;49;49;2/16/1991;27;364;2799657769;CHI;1;NJN;1;12;1;39;11;26;423;1;1;1;3;4;75;2;9;11;7;3;0;7;0;26;168
1991;50;50;2/18/1991;28;1;2800273785;CHI;0;CLE;1;15;1;38;11;24;458;0;1;0;10;11;909;1;5;6;5;5;2;3;3;32;271
1991;51;51;2/19/1991;28;2;280054757;CHI;1;WSB;1;5;1;38;15;27;556;0;1;0;10;10;1;3;9;12;4;1;0;2;4;40;321
1991;52;52;2/22/1991;28;5;2801368925;CHI;1;SAC;1;47;1;28;11;17;647;1;1;1;11;11;1;1;2;3;4;6;0;0;2;34;358
1991;53;53;2/23/1991;28;6;280164271;CHI;1;CHH;1;21;1;35;12;22;545;1;3;333;4;5;8;0;3;3;3;3;2;0;2;29;246
1991;54;54;2/26/1991;28;9;2802464066;CHI;1;BOS;1;30;1;35;17;29;586;1;1;1;4;8;5;2;6;8;4;5;3;0;1;39;366
1991;55;55;3/1/1991;28;12;2803285421;CHI;1;DAL;1;23;1;35;11;20;55;1;1;1;6;6;1;1;10;11;8;2;0;5;2;29;249
1991;56;56;3/2/1991;28;13;2803559206;CHI;0;IND;0;-21;1;38;8;23;348;0;1;0;6;6;1;0;5;5;2;6;0;3;4;22;134
1991;57;57;3/5/1991;28;16;2804380561;CHI;1;MIL;1;18;1;37;9;23;391;0;0;0;12;13;923;2;7;9;2;2;1;5;3;30;185
1991;58;58;3/8/1991;28;19;2805201916;CHI;1;UTA;1;10;1;39;14;29;483;0;0;0;9;10;9;1;4;5;2;3;0;1;3;37;26
1991;59;59;3/10/1991;28;21;2805749487;CHI;0;ATL;1;35;1;30;10;13;769;1;1;1;4;4;1;2;7;9;9;1;1;6;4;25;238
1991;60;60;3/12/1991;28;23;2806297057;CHI;1;MIN;1;32;1;29;7;15;467;1;5;2;5;5;1;2;3;5;10;1;0;1;2;20;208
1991;61;61;3/13/1991;28;24;2806570842;CHI;0;MIL;1;1;1;41;15;26;577;0;1;0;9;14;643;1;7;8;4;3;2;1;4;39;322
1991;62;62;3/15/1991;28;26;2807118412;CHI;0;CHH;1;13;1;40;12;21;571;0;1;0;10;12;833;1;4;5;8;2;1;4;3;34;283
1991;63;63;3/16/1991;28;27;2807392197;CHI;0;CLE;1;4;1;38;14;25;56;0;2;0;9;10;9;0;3;3;3;5;0;2;3;37;295
1991;64;64;3/18/1991;28;29;2807939767;CHI;1;DEN;1;13;1;29;11;19;579;2;3;667;7;7;1;0;6;6;2;0;1;3;2;31;222
1991;65;65;3/20/1991;28;31;2808487337;CHI;1;ATL;1;22;1;30;9;14;643;2;2;1;2;3;667;0;5;5;11;0;1;3;3;22;211
1991;66;66;3/22/1991;28;33;2809034908;CHI;0;PHI;0;-5;1;40;8;23;348;0;2;0;4;5;8;1;4;5;5;2;1;4;5;20;88
1991;67;67;3/23/1991;28;34;2809308693;CHI;1;IND;1;14;1;40;15;25;6;0;1;0;9;9;1;0;2;2;5;3;2;2;4;39;324
1991;68;68;3/25/1991;28;36;2809856263;CHI;1;HOU;0;-10;1;37;15;25;6;0;2;0;4;7;571;5;2;7;4;3;3;0;3;34;321
1991;69;69;3/28/1991;28;39;2810677618;CHI;0;NJN;1;34;1;30;16;26;615;0;0;0;10;11;909;1;0;1;4;0;2;3;4;42;301
1991;70;70;3/29/1991;28;40;2810951403;CHI;0;WSB;1;18;1;35;7;17;412;1;2;5;5;5;1;0;5;5;5;2;1;1;2;20;168
1991;71;71;3/31/1991;28;42;2811498973;CHI;0;BOS;0;-3;1;51;12;36;333;0;3;0;13;13;1;3;4;7;9;2;0;4;3;37;23
1991;72;72;4/2/1991;28;44;2812046543;CHI;1;ORL;1;4;1;41;17;26;654;0;0;0;10;12;833;0;4;4;6;5;2;4;2;44;388
1991;73;73;4/4/1991;28;46;2812594114;CHI;0;NYK;1;10;1;35;15;30;5;0;1;0;4;5;8;2;6;8;4;3;0;2;1;34;252
1991;74;74;4/5/1991;28;47;2812867899;CHI;1;SAS;0;-3;1;36;13;26;5;1;4;25;12;14;857;0;5;5;9;5;2;5;4;39;328
1991;75;75;4/7/1991;28;49;2813415469;CHI;1;PHI;0;-3;1;48;16;27;593;0;0;0;9;14;643;1;3;4;5;4;2;0;2;41;362
1991;76;76;4/9/1991;28;51;2813963039;CHI;1;NYK;1;2;1;37;10;18;556;1;3;333;7;8;875;0;6;6;8;1;0;0;0;28;274
1991;77;77;4/10/1991;28;52;2814236824;CHI;0;IND;1;5;1;41;12;21;571;0;0;0;4;6;667;0;5;5;4;0;1;2;3;28;191
1991;78;78;4/12/1991;28;54;2814784394;CHI;0;DET;0;-4;1;43;13;24;542;1;2;5;13;15;867;3;5;8;4;0;1;3;5;40;297
1991;79;79;4/15/1991;28;57;2815605749;CHI;1;MIL;1;9;1;39;17;27;63;0;1;0;12;14;857;0;5;5;2;3;2;5;3;46;342
1991;80;80;4/17/1991;28;59;281615332;CHI;0;MIA;1;10;1;40;9;20;45;0;2;0;8;9;889;2;3;5;5;3;0;2;2;26;212
1991;81;81;4/19/1991;28;61;281670089;CHI;0;CHH;1;16;1;39;15;22;682;0;1;0;11;13;846;3;2;5;5;4;2;4;5;41;364
1991;82;82;4/21/1991;28;63;281724846;CHI;1;DET;1;8;1;30;6;15;4;0;2;0;6;6;1;2;1;3;1;2;0;2;2;18;115
1992;1;1;11/1/1991;28;257;2870362765;CHI;1;PHI;1;20;1;30;11;18;611;0;3;0;4;6;667;1;4;5;4;3;1;2;2;26;226
1992;2;2;11/2/1991;28;258;287063655;CHI;0;MIL;0;-2;1;42;19;29;655;1;2;5;7;7;1;0;3;3;3;5;1;4;1;46;376
1992;3;3;11/5/1991;28;261;2871457906;CHI;1;GSW;0;-8;1;46;17;22;773;1;2;5;5;8;625;2;5;7;4;1;1;5;5;40;306
1992;4;4;11/6/1991;28;262;2871731691;CHI;0;BOS;1;19;1;38;16;26;615;3;4;75;9;9;1;0;3;3;6;1;1;2;2;44;362
1992;5;5;11/8/1991;28;264;2872279261;CHI;1;DAL;1;16;1;36;10;15;667;0;0;0;6;8;75;1;6;7;5;4;0;0;1;26;283
1992;6;6;11/9/1991;28;265;2872553046;CHI;1;ORL;1;31;1;35;13;26;5;0;3;0;1;1;1;2;3;5;9;3;1;1;2;27;245
1992;7;7;11/12/1991;28;268;2873374401;CHI;1;DET;1;17;1;29;8;14;571;0;1;0;4;5;8;0;3;3;4;3;0;0;4;20;181
1992;8;8;11/13/1991;28;269;2873648186;CHI;0;CHH;1;22;1;33;11;19;579;1;3;333;12;12;1;1;5;6;5;3;3;2;1;35;345
1992;9;9;11/15/1991;28;271;2874195756;CHI;1;MIL;1;13;1;37;5;10;5;0;0;0;7;8;875;2;5;7;11;1;0;3;2;17;194
1992;10;10;11/20/1991;28;276;2875564682;CHI;0;GSW;1;4;1;45;12;25;48;0;0;0;11;13;846;1;8;9;7;3;1;3;3;35;29
1992;11;11;11/22/1991;28;278;2876112252;CHI;0;SEA;1;3;1;45;11;26;423;0;1;0;9;10;9;1;5;6;4;2;0;1;6;31;204
1992;12;12;11/23/1991;28;279;2876386037;CHI;0;DEN;1;7;1;41;15;28;536;0;1;0;7;7;1;0;6;6;3;0;1;2;5;37;24
1992;13;13;11/26/1991;28;282;2877207392;CHI;0;LAC;1;37;1;33;11;19;579;0;2;0;1;2;5;1;9;10;5;1;0;6;3;23;144
1992;14;14;11/29/1991;28;285;2878028747;CHI;0;POR;1;2;1;51;16;39;41;0;1;0;8;10;8;3;5;8;7;3;1;3;4;40;259
1992;15;15;11/30/1991;28;286;2878302533;CHI;0;SAC;1;16;1;39;13;21;619;0;2;0;4;9;444;0;6;6;8;0;1;2;4;30;23
1992;16;16;12/4/1991;28;290;2879397673;CHI;1;CLE;1;6;1;41;7;20;35;0;1;0;2;2;1;1;8;9;9;3;0;7;4;16;86
